ID,y
3069,94.540553476
3072,114.987498302
3073,112.359803057
3074,94.3383231767
3077,93.7446184737
3082,94.9145638215
3084,95.9609898559
3085,112.441734973
3088,104.119424356
3091,93.7565257976
3092,112.667391407
3093,94.8709786195
3094,103.336910088
3096,112.814583602
3097,94.0384236616
3098,79.046533052
3102,116.01029074
3106,94.1150085773
3109,93.7467057177
3111,93.2949566751
3112,115.620160252
3113,94.7731782465
3115,95.3396140953
3116,111.984436939
3117,94.531209587
3121,112.191185203
3122,94.2614667546
3123,94.3056808299
3124,104.376636111
3125,94.2998960024
3126,102.864215484
3127,115.650545928
3129,93.8695585852
3130,112.22920427
3132,104.464054984
3134,104.797878232
3135,96.7602769443
3137,79.0070147943
3138,97.8143811121
3140,95.117410886
3144,112.074237103
3145,94.706546145
3146,113.480877448
3147,96.9187438922
3148,103.686870205
3149,103.218694982
3150,112.301200176
3151,93.8514926538
3152,94.9000158003
3155,94.4690837801
3156,112.708033643
3159,93.5276036911
3161,94.7418103097
3162,103.862895252
3163,95.5640097546
3165,103.349970128
3172,94.3757606154
3173,113.433847613
3176,94.3965637636
3177,103.721374619
3179,112.323843112
3183,94.3979755625
3186,94.4771945463
3187,102.805659391
3189,111.645077371
3190,94.1826700389
3192,115.617669411
3193,94.4037697651
3194,111.919712093
3197,94.3411639906
3198,94.6064315992
3200,94.43416856
3201,116.371630967
3202,94.6236688942
3204,95.5237649653
3205,93.6914977307
3206,112.215038068
3208,103.169876086
3210,103.264461214
3211,94.8208251197
3212,116.246054067
3213,94.589738366
3214,111.179747124
3216,104.212676675
3219,94.0138013595
3220,110.671698286
3221,94.7900836224
3226,107.413473386
3227,94.7376412511
3228,112.355561099
3229,94.3391179824
3232,79.2772478422
3233,94.4940669617
3234,94.6687175221
3236,94.8406351602
3238,111.332346345
3239,112.426503488
3240,94.1446000644
3247,112.101908253
3249,103.641455803
3252,117.54943925
3253,94.8101472522
3254,104.20315198
3255,94.4333695806
3256,112.414939287
3257,94.3032391298
3262,94.637760898
3263,104.089441107
3264,95.058878913
3266,112.491038394
3267,94.8855476748
3269,94.5779782195
3272,115.695623119
3274,94.3542010187
3275,104.9955459
3277,94.7326081438
3279,95.1747464551
3280,103.741564984
3283,94.7785361291
3285,95.6117709168
3287,94.3725866965
3288,104.043508658
3290,104.224252693
3291,94.4363217021
3298,112.253768801
3299,94.5586544208
3302,111.358585393
3303,94.439316272
3304,104.534487077
3307,94.0827746842
3309,93.8798198288
3314,79.8897272394
3316,112.270587574
3317,94.4615806806
3319,94.2995404404
3320,112.371069193
3321,94.6258191708
3322,103.991303019
3324,93.5293811659
3326,94.2411603838
3329,112.164122422
3330,93.9521697815
3331,112.622712553
3335,116.285403025
3337,94.9957693615
3338,104.581402121
3339,94.8288867787
3340,112.405902213
3341,94.6434048336
3343,96.1938532706
3346,93.3013401497
3348,94.2978915252
3351,104.081569005
3352,115.816278441
3355,93.8441015645
3356,112.31090488
3358,104.242918414
3359,94.7186593046
3360,112.768977485
3371,112.583003593
3372,94.5999731004
3374,94.8957261735
3377,111.982543464
3378,93.3534154499
3380,103.565964471
3382,95.6038826917
3386,94.5441326782
3389,111.956359231
3391,103.0174861
3393,95.268546215
3394,103.09324571
3395,94.3238950878
3397,111.460081384
3398,94.972889567
3399,79.1295700666
3400,94.4874838665
3404,103.44535107
3407,111.999430751
3409,104.509865206
3419,94.7150803617
3421,94.4388343258
3425,94.7746343409
3427,78.914567304
3428,115.701961177
3429,111.716294741
3431,93.9101419106
3435,94.0238652093
3436,112.462579774
3439,94.6737637766
3441,96.6247915494
3442,115.701916496
3443,94.6371832313
3444,103.313486294
3445,94.4287653873
3446,111.095147963
3449,94.1156228672
3453,94.1588468069
3457,94.5777596817
3460,103.830761703
3461,94.8032113533
3462,94.1794429349
3464,103.840430879
3465,78.7506192199
3466,94.7970342729
3467,103.711637125
3468,94.7669043108
3469,104.336527316
3470,103.314888096
3472,111.374438577
3473,94.3170622087
3475,93.6973301322
3476,111.954654871
3478,103.766842485
3479,94.4681329094
3483,94.2200773723
3484,103.24294731
3485,94.9768738129
3487,94.2417864627
3488,111.994297054
3496,113.84991451
3497,94.6046400772
3499,95.0398998347
3500,78.764363905
3501,94.5528646296
3504,94.1465376286
3508,105.066917889
3511,94.2525104305
3512,112.654016659
3515,93.9545484212
3517,94.3466721939
3518,103.03211642
3526,112.320423945
3528,116.36537224
3529,94.2752371193
3530,113.570365402
3531,94.1843099788
3532,111.97339799
3533,94.3626594554
3534,94.5371696957
3535,78.7980381671
3536,94.1506929295
3537,112.034774824
3538,94.2106244945
3539,112.48390203
3540,104.211353116
3545,111.740018152
3546,93.5078520288
3550,104.28853997
3551,94.5339797586
3553,96.9540170885
3554,103.826318328
3557,94.4229910659
3558,112.289186257
3559,94.060836069
3561,94.2691544473
3562,111.517278781
3563,94.4198237373
3564,104.033897497
3565,94.4237284732
3567,94.141638321
3571,104.033875156
3572,94.8039945719
3574,94.8795322924
3576,94.1169058043
3577,111.668161567
3578,94.550299546
3579,94.1556154069
3583,94.6510498709
3585,94.843424648
3586,103.50019151
3587,112.189751356
3593,94.4862316334
3594,111.685993683
3595,94.3552150776
3599,94.4000464011
3600,104.14437886
3601,111.326739883
3602,94.0538857839
3604,95.4753374264
3609,116.400472561
3610,112.58810547
3612,111.486958555
3614,112.860061735
3615,94.3600827262
3617,95.2037656797
3618,112.074784255
3619,111.993604411
3620,112.108804971
3621,94.2845554594
3625,93.9867542505
3626,103.148194875
3630,103.18823643
3631,94.3591029602
3632,104.408744085
3633,94.4487153379
3634,112.559916906
3637,94.5146150405
3639,94.2488339096
3640,112.399543143
3641,94.2178212989
3644,112.551295839
3645,94.1650406913
3646,93.8520185381
3647,94.3707847902
3648,111.668402015
3653,112.238155217
3654,96.1582750257
3655,112.237599518
3659,103.665841064
3660,94.7711590909
3662,112.361599376
3666,94.1163239691
3668,94.5693284439
3671,94.3934627811
3673,94.2655981146
3674,112.036649291
3675,94.1951357982
3681,94.5140981307
3682,112.245508952
3686,111.23169226
3687,94.1080934949
3692,79.3700679193
3695,112.154708185
3696,94.1125860532
3699,111.726878773
3705,113.552954783
3707,79.2331026239
3708,94.4867144986
3709,112.437584341
3710,94.2670823874
3712,94.6275910318
3715,112.246189459
3716,94.1610985776
3720,113.592479349
3722,79.233054751
3726,94.4422178065
3728,94.2686485763
3729,112.524045473
3731,103.674867396
3735,111.972558535
3736,94.4940321647
3739,103.214636786
3741,111.487187717
3743,102.610848934
3744,94.6496385265
3745,112.546348535
3746,94.3106922929
3751,94.162521721
3753,94.401476244
3760,112.937336411
3761,94.3293462109
3762,112.304448864
3763,94.4030061895
3765,94.2623152964
3768,112.919917098
3769,94.4675151444
3770,104.196355657
3773,112.166406983
3774,95.1008379641
3776,95.3846484561
3778,94.1535778443
3779,112.266078104
3780,94.3204694976
3781,112.31702374
3782,94.5758886657
3783,111.633692289
3784,94.5257802353
3786,94.478174386
3789,113.590753791
3790,95.1632447995
3793,112.687552763
3795,112.286148675
3797,94.1136764158
3798,115.681935707
3800,112.418380642
3804,95.1996725771
3810,94.7070101428
3815,112.341375067
3816,95.1996342788
3818,103.398471489
3824,111.362405125
3828,103.630069547
3830,112.010180954
3831,94.6816825041
3832,78.879674878
3834,112.306181066
3835,93.7518878852
3836,112.43368486
3838,95.0044228103
3839,116.18367395
3840,113.412744664
3845,94.4031981221
3846,112.050694142
3847,94.3325269483
3849,78.9919569245
3853,111.921591313
3855,104.443447127
3856,94.7403577944
3864,79.414772748
3865,94.5617006366
3866,116.483508136
3867,93.5412698515
3868,112.418163618
3869,94.6778559529
3871,94.1896118189
3875,103.946597231
3876,94.3415099702
3878,94.0676860421
3879,111.967116854
3881,112.418122129
3883,112.342888677
3884,93.3933197826
3886,111.696769806
3890,94.420622008
3893,111.940826206
3897,104.213165532
3901,94.1209801712
3902,111.531845175
3913,112.484151591
3914,93.8740188721
3916,94.4579518281
3917,112.358642915
3924,105.029018267
3925,94.5821740133
3928,95.8019551977
3929,112.34873218
3932,94.4141813758
3933,104.206006273
3934,79.7808756227
3935,93.7838410712
3936,94.4186318055
3937,111.986721157
3938,93.8199160173
3939,112.424704399
3943,93.7273326158
3944,111.446098069
3945,112.3762156
3946,94.5407681158
3947,111.788700062
3948,94.3195808413
3949,111.421973225
3950,94.5914755645
3951,112.392430564
3952,94.2861249353
3953,111.827041508
3961,115.124367295
3962,94.1742598081
3966,94.4940886846
3967,102.611901291
3968,94.8841258153
3969,112.118812716
3970,94.5906884946
3971,104.374295454
3973,94.6420384509
3974,111.691317875
3975,113.711759808
3977,126.34566534
3979,112.483391634
3985,94.6236285705
3986,103.496560596
3988,112.210596903
3991,94.180485848
3992,103.679881659
3993,94.4102088732
3994,95.3147063853
3995,112.403781243
4005,112.621965271
4007,93.8593122987
4008,102.94744091
4009,94.7834242839
4010,119.418679743
4011,79.3389028549
4012,94.2077521761
4013,105.077086859
4015,112.46562232
4016,111.688443225
4018,112.356039381
4025,94.2486013605
4026,112.672801569
4028,113.043020732
4029,95.0649594269
4031,94.1319765118
4032,112.36053419
4033,94.4030838192
4034,103.53009118
4037,94.3997985714
4038,103.329820385
4039,94.1561390527
4041,94.74106586
4042,111.827870116
4043,94.7140346601
4044,104.205652014
4045,94.5721599181
4046,111.804209118
4047,94.6520678119
4048,104.479659411
4049,96.5241735192
4051,94.1430185007
4052,111.640051174
4058,103.867342867
4062,111.882235624
4064,111.52381474
4067,93.8550314515
4068,78.8760028975
4070,94.3075302345
4072,116.421066721
4074,112.093783324
4075,95.3458373656
4076,112.36191729
4077,94.1722662329
4078,112.512303883
4080,104.493203439
4082,112.132219117
4085,94.3292115172
4086,112.210673126
4088,112.672603694
4089,94.770747981
4092,79.1145623177
4094,93.5130411569
4095,111.928120294
4096,94.7407072204
4097,102.79858437
4102,95.5044630734
4105,129.11741334
4107,112.171807326
4111,94.4340841394
4112,104.806678729
4113,94.6584947442
4114,114.556452689
4115,94.8343852676
4116,112.434049976
4117,94.0366803467
4118,94.9141141797
4119,111.974886941
4120,94.2264781664
4122,81.1034388604
4125,93.929749323
4126,113.308110162
4129,112.279177553
4134,112.6992208
4137,94.474874775
4141,104.860297883
4142,94.7979519224
4144,94.8017402698
4145,105.177388843
4146,95.0206920596
4150,94.5124890277
4151,78.9088746058
4154,93.8573020062
4156,94.3851935535
4157,112.079823664
4159,111.698065267
4160,94.5124772352
4161,112.326420524
4168,94.4125599154
4171,103.460549254
4172,103.611773902
4173,95.1511850274
4175,94.0612361264
4176,104.278818612
4177,94.8016349493
4178,102.154666727
4179,94.560066909
4181,113.193104611
4183,95.0726161248
4184,112.970919439
4185,93.7254791569
4186,112.043842438
4188,119.462835883
4190,111.389380209
4192,94.2293118893
4193,111.965076267
4194,111.857928361
4195,94.4494049886
4196,78.9181301562
4202,95.0888289843
4203,104.305742171
4208,94.4438971154
4209,112.453757436
4210,93.59465796
4211,112.005438963
4212,116.241573276
4214,103.955876179
4215,94.7930514036
4216,114.356512483
4217,93.7738716884
4219,94.6943355082
4222,111.968530992
4224,83.2420135904
4231,103.892620018
4232,95.0724597399
4234,93.1572263218
4236,94.8014466491
4237,103.951940884
4240,94.7843442716
4242,104.087375222
4243,94.3914935417
4247,94.1021962601
4248,112.327503816
4249,93.9793413663
4254,103.383489598
4263,94.710662468
4265,112.158923864
4267,112.824097213
4268,112.207658491
4271,112.48898284
4272,94.6690439361
4273,112.255791642
4274,93.8471212053
4276,94.2539406803
4278,94.4592105541
4280,94.8131532516
4281,112.265203671
4283,94.3163888983
4284,111.929538884
4285,94.8070032608
4286,111.9664664
4287,94.0527728157
4288,112.974846006
4289,93.947584214
4290,80.3091592694
4293,94.1610268983
4296,111.626451489
4297,94.2469494034
4299,93.3706307645
4303,113.033977624
4310,94.9056008233
4312,103.781650933
4318,103.994551938
4320,112.197131814
4322,94.5505901607
4323,117.383631634
4325,103.954316475
4326,112.317100153
4328,103.403754003
4330,103.761265556
4332,111.713128152
4333,94.5986360409
4335,93.9680773621
4336,112.390619679
4338,104.954468857
4341,94.6968401263
4342,106.789375915
4344,103.879303248
4347,94.843704337
4348,104.15086641
4351,106.354749503
4352,94.762086978
4353,112.686284306
4355,103.419322954
4356,94.3425143985
4359,102.937358514
4360,94.7372920494
4361,94.5156989769
4364,94.5741479078
4365,103.809804733
4368,94.8368776776
4372,94.5937554621
4374,93.7009619321
4376,94.2948929209
4377,103.107360271
4380,94.6808423566
4383,104.942221594
4384,94.4832481675
4385,102.91856813
4389,94.3105081641
4391,94.8767940269
4392,111.512804734
4393,93.7784499624
4395,93.9950779719
4396,111.587363323
4398,113.277434022
4399,103.697535354
4401,93.7904623766
4406,94.4957132815
4408,103.876312027
4412,104.159451214
4415,94.603672277
4418,112.436435438
4419,93.7192738187
4420,78.8816545761
4422,111.544624398
4423,93.7192610526
4425,94.8471858939
4428,113.340021382
4431,112.179670383
4434,93.3701465023
4436,94.74026933
4437,112.214168683
4439,116.38932434
4440,94.0087325422
4441,113.062270037
4444,95.0077744942
4445,104.097160115
4446,94.6206008791
4447,112.832856644
4452,103.246326839
4456,112.63515907
4457,94.5905059578
4458,112.204166951
4460,94.4300578456
4461,116.349497352
4462,94.2972082822
4465,103.337352204
4466,103.3235475
4468,95.0840086484
4469,103.357928772
4472,113.186697971
4475,94.6321126338
4478,94.0837504313
4479,113.755073152
4480,94.8182539028
4483,80.1677576006
4484,94.2350927783
4485,103.909475398
4486,94.8597554717
4488,94.665274269
4489,103.186218823
4490,94.4117077191
4491,109.080527238
4492,94.8554620761
4493,107.039835545
4494,94.1088261393
4495,103.2802685
4498,79.1315842809
4499,94.7888988858
4500,103.336948181
4503,112.205535191
4505,103.233464777
4506,94.9784506184
4507,94.9602893618
4508,104.174533316
4510,112.476646273
4511,93.3720204881
4513,95.0110364879
4516,80.1249228009
4519,94.0312750636
4521,94.6458934844
4531,94.0561925148
4532,79.0154526446
4533,96.3310336404
4534,112.719367528
4536,104.138730758
4537,94.5670114998
4539,94.7640432349
4542,103.269793592
4545,94.1579547242
4549,93.9741274459
4551,94.729272579
4554,103.422845469
4556,111.857337602
4559,113.04211031
4561,112.15963475
4562,111.580240079
4566,112.538790819
4569,94.5564952473
4570,111.699929029
4573,94.6920873396
4574,103.456656122
4575,94.6958206289
4577,94.6991393928
4578,112.196970919
4580,112.575086196
4582,93.2241663435
4583,111.592221524
4585,94.5711030101
4587,104.135295844
4595,94.0520613476
4596,112.58370223
4601,94.5068911913
4602,112.441323751
4603,94.6951605528
4605,112.674989623
4606,94.2933422381
4607,112.647633145
4608,96.9604874585
4610,94.8419080914
4613,103.176256677
4617,94.2764567072
4618,112.131772151
4619,94.2963084813
4620,95.0574218304
4622,104.199013785
4625,94.4729424982
4626,104.135171374
4627,94.5013659996
4629,94.14858875
4631,93.8341402686
4633,104.135149033
4634,115.935417876
4635,94.4093176009
4639,94.2298080697
4640,103.527832537
4642,103.540863671
4644,112.130347636
4646,104.128653076
4647,94.8958061181
4648,79.0703460157
4649,94.5720632892
4650,112.988269161
4655,93.9687079671
4660,94.5059258701
4661,113.209747548
4662,93.3230079886
4663,112.225059442
4665,94.5546605663
4666,112.054479388
4667,103.460743905
4668,94.4153294026
4670,94.2685563213
4671,112.231554991
4672,94.6884144446
4673,103.553879663
4675,103.536203602
4676,94.4076564775
4677,112.15621983
4680,94.7269538494
4682,94.6827825537
4683,111.736667781
4685,104.315204632
4686,94.6756134155
4688,111.947103393
4690,114.118543111
4692,112.239691513
4693,93.8808377206
4697,93.9914211479
4700,112.177227016
4702,112.48950701
4707,116.439242631
4708,94.5708269503
4710,80.6110881125
4716,103.96301068
4717,94.9257083785
4718,94.2544707298
4720,95.1761870852
4721,79.1676733906
4723,94.8974231063
4726,112.560612664
4727,93.5125926739
4729,94.1863737944
4731,94.4881171577
4732,111.876780166
4735,94.1193387841
4736,103.926717842
4737,94.6633885236
4738,111.798252894
4739,111.992775137
4744,103.648135486
4747,94.0535038468
4749,112.939575209
4750,94.5706929061
4752,111.666312893
4755,95.0705074495
4756,102.683897411
4757,112.575597146
4758,94.4506686258
4759,103.836354137
4763,94.8007599324
4764,103.662972626
4765,94.3250838394
4766,95.5915117799
4767,112.124675643
4769,112.289647182
4770,94.7877363404
4771,78.9767329621
4772,103.664048062
4774,111.985776981
4776,112.895749719
4777,112.799379645
4778,94.8274928866
4780,94.4549974811
4784,94.0029583478
4786,94.9656448718
4787,78.925081311
4788,94.9149762545
4789,111.67962254
4791,103.655621604
4792,94.3396323482
4795,111.978437493
4796,93.9300517658
4803,94.3570510497
4805,94.9980349703
4807,94.7004166896
4809,94.5417167352
4816,94.694382131
4817,79.5195342602
4818,93.5183614855
4820,94.2424879562
4821,103.066678424
4823,112.534149522
4824,94.4292758755
4825,112.342225719
4829,102.422568825
4830,95.2397531058
4831,112.940814426
4833,107.314489731
4836,94.3828148586
4837,111.953723192
4838,94.0075913491
4840,94.2884945463
4841,80.0268974825
4842,93.7439276176
4843,113.401447429
4844,94.3924656274
4849,107.242610194
4851,107.439188989
4852,94.3996291499
4858,94.0747043374
4860,95.2396573599
4863,112.060068613
4864,94.3645919718
4865,111.894908727
4867,112.651288147
4868,95.6811975319
4869,112.46458285
4873,93.9849500436
4875,95.0144680329
4876,112.065433442
4877,94.2216481103
4878,111.489798555
4880,78.9984196001
4886,112.411550185
4888,103.837147512
4889,94.6544990351
4890,113.043892155
4893,94.9441925595
4895,94.8700862491
4896,103.689668548
4899,93.9215424885
4901,94.0716593321
4902,112.299583426
4903,94.2982816982
4904,111.679255515
4910,93.9241642498
4912,94.3878235546
4915,95.2123308346
4916,105.286377631
4917,94.7345657435
4920,103.680451937
4927,103.551573653
4928,94.4367063751
4931,103.588716038
4934,94.4098938439
4936,94.6493000263
4939,113.2170827
4942,112.236444701
4943,95.4028140938
4944,103.607558069
4945,94.6429541639
4947,111.499115083
4948,94.1729748565
4951,94.7192899952
4952,111.685434719
4953,93.5341005328
4956,94.2981125472
4957,112.742770004
4958,93.5261327674
4960,94.0824662275
4968,94.2539085978
4969,103.630798383
4971,102.911665042
4973,111.931049459
4975,112.863354982
4976,94.2583547577
4978,94.42405703
4979,112.555313041
4982,94.6300272307
4983,112.213248845
4984,94.2456684825
4985,116.329163492
4986,94.5614597945
4987,114.229642953
4988,95.0223929126
4994,94.6792205085
4995,95.0095969869
5002,79.2662355804
5004,94.3960465033
5005,103.400961076
5006,94.9489573684
5007,103.034728497
5009,112.039796742
5011,111.930928181
5014,94.7849153449
5015,104.508564623
5018,94.2905035246
5019,112.038818782
5020,94.7018175536
5021,112.271461917
5022,94.3387380792
5023,94.4808680925
5025,95.2940166218
5032,94.5671201915
5034,93.9779449368
5036,94.3173808324
5038,94.2617668645
5039,112.870270318
5046,95.1475206091
5049,112.038723036
5051,95.0118050236
5052,93.6431139639
5053,111.984886544
5054,95.1882798414
5055,94.5154391081
5057,94.6344332605
5059,94.5909066459
5062,95.3404032203
5063,112.305264658
5065,113.564069788
5069,94.7279923742
5071,95.3058989213
5074,112.957619078
5075,93.8323716134
5076,111.895761688
5077,78.8560528543
5079,104.290885692
5080,94.9010195626
5081,111.882784547
5083,103.562742396
5088,103.693675694
5089,94.5734651971
5093,112.919669627
5094,103.253417987
5095,94.766034854
5099,111.489574543
5101,112.31408503
5103,103.161410015
5104,94.7344877264
5105,112.191085186
5107,94.1807483021
5108,112.793448066
5109,94.5932002171
5111,94.3972958867
5112,111.526168742
5113,94.6185817799
5114,112.34028742
5115,94.6564525753
5118,94.6932975939
5122,95.1546231812
5123,79.4887459808
5125,94.5388640637
5127,103.424718737
5128,94.8058466975
5129,115.701537269
5132,94.9586336659
5134,112.505912388
5135,94.6717514599
5137,112.170316372
5142,94.1662252151
5143,103.021273809
5144,94.24002629
5148,94.5376059372
5149,94.2605434484
5150,105.140807243
5154,78.8624058587
5155,94.4453058195
5159,94.4483852106
5164,94.60829689
5165,112.890708776
5166,94.4837673863
5167,112.961625244
5169,93.8222316693
5171,93.5914624932
5172,112.473015231
5176,94.5942347899
5184,112.119240055
5185,94.2896924955
5186,112.173356597
5188,104.786430289
5189,111.859318221
5190,94.6869622495
5191,112.890625796
5193,112.432588712
5196,94.4724628573
5199,79.0491901908
5200,103.567036899
5203,94.2385355108
5204,111.782938827
5205,94.0414523404
5207,94.5815711083
5208,109.533425118
5212,94.7783414988
5214,94.6384793096
5218,93.960418355
5220,94.414214581
5222,93.8047861835
5224,95.0801724266
5225,103.685071375
5227,112.316648375
5229,104.141567058
5232,93.4381827705
5233,116.431117154
5234,103.7739688
5237,111.694367052
5239,112.914181137
5240,98.4293923021
5241,112.017777926
5244,94.5524362692
5248,112.008211213
5251,93.5000346681
5253,94.4586825987
5255,94.8702985785
5256,103.132858387
5257,94.6241819176
5259,95.0069329765
5260,111.710397752
5266,94.4332332465
5268,94.4399085382
5275,111.862176377
5276,112.357883813
5277,93.5643092847
5279,94.9955424163
5280,104.145455498
5281,94.4051914727
5283,94.4389030149
5284,79.3308801675
5285,94.9808012652
5286,103.15303614
5287,94.5638963768
5289,94.305372697
5290,112.432279134
5292,103.855337465
5293,94.9172693933
5294,102.426421906
5297,94.1846371133
5299,106.693428852
5302,94.6374288564
5305,79.0620921298
5306,94.8622164989
5308,94.306779317
5309,94.4789135918
5310,111.868164574
5312,112.246906186
5316,112.247740388
5317,94.8327732829
5319,79.398681049
5320,95.3507609728
5323,94.3164151243
5329,112.373065003
5331,111.841639536
5334,111.850649143
5336,112.49983557
5338,103.495532851
5341,94.0951434884
5345,96.9065546392
5348,94.4960802178
5349,112.538459852
5355,104.4410343
5356,94.5960797013
5360,103.124618963
5362,112.284153531
5364,112.077848319
5366,104.825360461
5367,93.7959440112
5368,94.6672866175
5370,94.1330163458
5371,79.2155875034
5373,103.499478291
5375,111.65790062
5376,94.1502075738
5378,111.901289966
5379,95.0095199673
5383,94.3798455351
5384,103.763467271
5389,112.242082801
5391,80.1983503298
5393,111.731770353
5395,112.759138343
5397,111.590697711
5398,94.5839602599
5399,112.665093183
5401,116.902161483
5402,93.6452334117
5403,112.572184909
5404,95.3940430655
5407,79.0024195165
5408,94.3591093451
5413,112.947236697
5414,94.542634171
5417,94.5083179696
5418,103.959015532
5420,112.63841638
5421,93.335927879
5424,94.5577161923
5425,113.182326578
5426,96.1663348574
5429,112.690098145
5431,94.8458572461
5437,103.279801783
5440,94.0417993669
5444,103.87601932
5446,105.202580028
5447,94.7786586113
5451,96.8175739273
5452,110.958081421
5455,103.868157881
5456,94.6526851116
5458,94.7958760826
5459,112.414457949
5460,95.0356664496
5462,94.6077608376
5463,111.939089471
5464,93.9375485018
5465,113.812311724
5466,95.2353790053
5467,103.386474373
5468,94.9072633262
5469,112.191771127
5472,94.7904654197
5474,94.3363400503
5475,111.716463976
5476,95.5184916253
5479,103.492572495
5480,111.840075885
5482,112.492861734
5485,94.0972127488
5486,116.935810491
5488,79.4464078771
5495,103.521200325
5496,95.019522535
5497,114.173697938
5499,114.367043406
5503,94.3921404403
5504,94.4398058923
5507,95.5158673583
5509,94.3575174929
5511,94.120751115
5512,112.132826413
5516,111.833643852
5517,95.0424625071
5518,103.506032064
5521,94.6954158947
5522,103.629001422
5527,95.0363928181
5528,94.6745564084
5529,111.711489327
5532,94.5238881678
5533,113.283485709
5535,103.76404793
5536,104.272145494
5540,95.907592633
5547,94.339962078
5548,112.70173465
5550,78.7157626133
5551,94.2190354506
5554,112.410300796
5555,94.5571988138
5559,111.528168964
5560,98.0910071976
5561,112.069353788
5562,94.0792175261
5563,112.698979889
5565,79.24419743
5566,94.880260936
5567,103.51657209
5568,94.6574329534
5572,95.0005143226
5574,94.7136335844
5576,94.4135148309
5579,112.709799271
5580,78.6995581126
5581,94.392911136
5583,94.6529754285
5584,112.827497135
5586,112.372870391
5587,93.1403462227
5589,102.905589642
5591,102.580021736
5592,94.0032915172
5593,113.080993192
5594,94.9441258971
5595,79.1144598239
5596,112.103560648
5597,113.793558245
5598,115.717725273
5599,94.6165295169
5602,112.27620078
5603,94.9440971734
5605,94.0578905129
5607,93.9472510811
5608,112.395764655
5609,93.8599296632
5610,94.8122012233
5612,94.2767327191
5613,111.83871605
5614,94.2724639752
5616,94.3988753209
5621,94.719093917
5623,94.679509866
5628,113.293805556
5629,94.5291471373
5631,95.0003557264
5633,99.7568430542
5638,103.407133151
5639,94.9875716673
5640,104.607495872
5645,95.3018352893
5646,78.9277992629
5649,94.9565976773
5653,113.304303575
5655,115.611030607
5656,94.6834176071
5658,94.6855792411
5662,116.422454287
5663,93.9959048931
5667,94.5575765449
5670,94.6044086923
5671,102.642139156
5672,94.9417448869
5673,102.8513384
5674,94.369418204
5675,103.55412767
5676,95.0122948893
5679,112.072221228
5683,117.678391484
5687,95.0218901301
5688,79.9108227553
5690,94.3357825448
5691,112.215171389
5692,94.3569822251
5693,113.392844657
5694,94.9507306614
5697,114.458606219
5698,93.7643033389
5699,112.108389392
5704,94.6284777315
5707,112.069324248
5709,103.132296461
5710,94.9166971078
5714,95.1139696381
5718,94.8548353329
5721,95.8276040786
5723,94.3627929993
5724,113.862496051
5725,94.4574817544
5726,112.587816643
5729,96.6909782358
5730,103.633333366
5731,94.6982997023
5733,79.2120221214
5736,94.246392728
5741,102.62071125
5745,112.744906273
5747,95.4148255295
5748,103.571411934
5750,112.797578914
5751,95.8330689232
5752,94.8424447647
5754,95.0313682221
5755,95.0949339472
5757,95.219506446
5758,116.120374723
5760,103.386563671
5762,102.695933504
5766,112.712588562
5768,96.0207793033
5769,116.227799744
5770,95.6661206663
5771,112.388301686
5772,94.9710076035
5773,112.651500322
5774,94.9030269686
5776,94.379016095
5777,112.26164387
5778,93.9385203963
5780,113.274895446
5782,94.7750914203
5783,79.6396092065
5784,95.4867469156
5786,95.8076822737
5788,95.5420167174
5789,112.697051612
5790,95.7254475227
5791,104.542244852
5793,105.784701827
5794,94.9433211336
5796,116.518431546
5797,95.0301660878
5801,94.0325240848
5803,94.968474887
5804,112.012972762
5805,94.5198148741
5806,79.0754966614
5808,112.062767035
5813,94.6920794398
5815,94.8719308075
5816,106.117751414
5822,95.5623917912
5823,111.902175466
5825,103.961769172
5827,112.733414099
5829,102.485102607
5830,95.5227748016
5831,112.518953073
5832,94.4059540129
5833,111.980282156
5837,113.315530799
5838,94.6796552913
5839,94.885836587
5842,104.563496843
5844,112.193923502
5845,111.660116404
5846,114.920149879
5848,78.8819780125
5850,112.6522326
5851,94.021446408
5853,95.6017475686
5854,103.834040826
5858,104.476279522
5860,112.496782289
5864,102.727354764
5866,95.0555716072
5867,112.165767949
5868,93.9147346235
5869,112.290843836
5870,94.3310049298
5871,112.450299428
5874,112.840243467
5876,112.50661892
5877,93.5171258976
5878,93.9355465824
5879,111.951883698
5880,94.2635813848
5884,93.7578680136
5886,111.98319293
5890,105.239204161
5896,94.5251275312
5897,103.323576223
5898,95.2035301432
5901,104.935254567
5903,112.143825356
5906,94.3926621703
5908,111.813563426
5909,93.4401455767
5910,111.704307168
5911,94.5007800367
5912,111.88156506
5914,112.823544761
5919,111.963102599
5924,94.4699797135
5926,94.323196153
5929,103.562327006
5930,94.1213159989
5932,94.8749537856
5933,112.137059972
5934,93.5711554523
5935,111.675452226
5936,97.8541892374
5937,112.553793079
5938,94.17013422
5939,111.316109659
5942,111.745452468
5943,94.5199955347
5944,104.73485852
5946,111.52952949
5951,94.054832682
5953,102.671076566
5954,94.4803104645
5957,103.53724412
5961,94.1721980199
5962,104.819146946
5964,80.2384765546
5965,94.6174558451
5968,112.848442609
5969,94.0478416032
5974,94.714664995
5975,112.570588237
5978,79.7618502842
5981,103.349514935
5982,94.7060907019
5983,112.529753073
5989,111.388765187
5991,94.3125288037
5992,102.497995115
5995,94.5440847955
5996,103.338564758
